datetime,pickup,drop,distance,duration,fare,vehicle_type,status,weather,traffic,surge,hour,day,month,is_weekend
2024-01-07 05:59:00,Midtown,University,22.62,54,66.73,Sedan,Completed,Thunderstorm,Low,No,5,6,1,1
2024-01-05 20:12:00,Downtown,Mall,29.1,66,92.85,Shared,Completed,Clear,High,No,20,4,1,0
2024-01-03 03:40:00,Financial District,University,7.0,21,24.73,SUV,Completed,Snowy,Medium,No,3,2,1,0
2024-01-04 21:05:00,Mall,Suburbs,11.63,25,38.21,SUV,Completed,Snowy,Low,No,21,3,1,0
2024-01-07 06:16:00,Airport,Midtown,16.07,39,60.08,SUV,Completed,Clear,Low,No,6,6,1,1
2024-01-05 13:37:00,University,University,33.23,118,118.87,Sedan,Completed,Rainy,Low,Yes,13,4,1,0
2024-01-05 17:26:00,University,Mall,19.29,65,59.86,Shared,Completed,Clear,Medium,No,17,4,1,0
2024-01-03 03:28:00,Midtown,Suburbs,10.74,24,39.29,Sedan,Completed,Clear,Medium,No,3,2,1,0
2024-01-02 06:42:00,Midtown,Downtown,13.04,42,44.88,Shared,Completed,Rainy,High,No,6,1,1,0
2024-01-07 12:19:00,Suburbs,Mall,21.84,87,82.71,Sedan,Completed,Rainy,Medium,No,12,6,1,1
2024-01-03 21:09:00,Airport,Airport,12.99,40,44.43,Electric,Completed,Clear,Medium,No,21,2,1,0
2024-01-03 22:37:00,University,Suburbs,19.3,50,55.66,SUV,Completed,Rainy,High,No,22,2,1,0
2024-01-02 17:07:00,Mall,Financial District,10.32,24,37.38,SUV,Completed,Clear,Low,No,17,1,1,0
2024-01-01 19:16:00,University,Mall,12.76,51,49.45,SUV,Completed,Foggy,Medium,No,19,0,1,0
2024-01-02 06:27:00,Airport,Financial District,24.99,78,93.4,Motorcycle,Completed,Clear,High,No,6,1,1,0
2024-01-04 15:50:00,Mall,Midtown,4.18,10,19.36,Electric,Completed,Clear,Low,Yes,15,3,1,0
2024-01-03 11:24:00,Downtown,Suburbs,34.09,133,93.49,Sedan,Completed,Snowy,Low,Yes,11,2,1,0
2024-01-02 17:55:00,University,Mall,2.68,9,18.4,Electric,Completed,Clear,Medium,No,17,1,1,0
2024-01-03 15:19:00,University,Mall,3.82,8,13.05,SUV,Completed,Thunderstorm,Low,No,15,2,1,0
2024-01-04 15:29:00,Financial District,Downtown,24.85,53,92.9,SUV,Completed,Foggy,Medium,No,15,3,1,0
2024-01-06 06:44:00,Downtown,Mall,25.07,97,91.18,Sedan,Completed,Clear,Medium,Yes,6,5,1,1
2024-01-02 14:27:00,Suburbs,Financial District,1.64,6,11.73,SUV,Completed,Clear,Low,Yes,14,1,1,0
2024-01-01 18:17:00,Midtown,Mall,22.85,50,79.21,Electric,Completed,Clear,Medium,No,18,0,1,0
2024-01-07 21:55:00,University,Financial District,33.67,96,101.07,SUV,Completed,Rainy,Medium,Yes,21,6,1,1
2024-01-01 03:30:00,Mall,Financial District,24.67,88,84.86,Electric,Completed,Clear,Medium,Yes,3,0,1,0
2024-01-03 17:23:00,Suburbs,Airport,7.34,19,29.23,Sedan,Completed,Rainy,Medium,No,17,2,1,0
2024-01-01 04:24:00,Suburbs,Airport,6.38,18,23.1,Shared,Completed,Clear,Low,Yes,4,0,1,0
2024-01-05 12:59:00,Downtown,Financial District,20.37,48,64.86,Sedan,Completed,Snowy,Medium,No,12,4,1,0
2024-01-04 19:34:00,Mall,University,22.54,56,74.12,SUV,Completed,Clear,Low,Yes,19,3,1,0
2024-01-02 01:11:00,Midtown,Midtown,29.26,70,87.27,SUV,Completed,Clear,High,No,1,1,1,0
2024-01-03 18:21:00,Financial District,Airport,31.71,65,93.64,SUV,Completed,Clear,Medium,No,18,2,1,0
2024-01-04 10:55:00,Suburbs,Suburbs,14.35,30,42.42,SUV,Completed,Rainy,Medium,No,10,3,1,0
2024-01-05 14:35:00,Midtown,Suburbs,19.44,70,70.28,Electric,Completed,Clear,Medium,Yes,14,4,1,0
2024-01-04 04:32:00,Midtown,Airport,17.0,39,55.97,SUV,Completed,Clear,Medium,Yes,4,3,1,0
2024-01-05 07:51:00,Downtown,Financial District,24.77,83,73.95,SUV,Completed,Clear,High,No,7,4,1,0
2024-01-02 23:36:00,Airport,Suburbs,10.02,21,35.64,SUV,Completed,Clear,Medium,No,23,1,1,0
2024-01-05 20:01:00,Mall,Mall,28.77,63,86.94,Sedan,Completed,Clear,Low,No,20,4,1,0
2024-01-02 20:05:00,University,Mall,18.14,57,63.24,Shared,Completed,Rainy,Low,No,20,1,1,0
2024-01-06 14:39:00,Downtown,Midtown,31.87,88,90.75,Sedan,Completed,Rainy,Medium,No,14,5,1,1
2024-01-02 20:41:00,Mall,Airport,4.02,14,15.5,Motorcycle,Completed,Clear,Low,No,20,1,1,0
2024-01-05 04:27:00,Financial District,Airport,11.66,36,45.19,SUV,Completed,Clear,Medium,No,4,4,1,0
2024-01-01 05:35:00,Mall,Financial District,13.09,27,39.08,SUV,Completed,Rainy,Medium,No,5,0,1,0
2024-01-03 16:01:00,Midtown,University,34.55,83,119.59,SUV,Completed,Clear,Medium,No,16,2,1,0
2024-01-03 05:16:00,University,Mall,18.64,65,59.28,Shared,Completed,Foggy,Medium,No,5,2,1,0
2024-01-05 22:20:00,University,Suburbs,19.23,68,68.67,Electric,Completed,Clear,Low,Yes,22,4,1,0
2024-01-06 20:40:00,Airport,Airport,27.21,73,95.72,SUV,Completed,Clear,Medium,No,20,5,1,1
2024-01-02 22:28:00,Midtown,Airport,18.61,41,59.54,Electric,Completed,Foggy,Low,No,22,1,1,0
2024-01-02 21:33:00,University,Airport,21.6,76,63.01,Shared,Completed,Clear,High,No,21,1,1,0
2024-01-07 01:56:00,University,Airport,26.61,100,85.91,Electric,Completed,Clear,Medium,No,1,6,1,1
2024-01-06 14:03:00,Financial District,Airport,33.76,89,104.14,Motorcycle,Completed,Clear,Medium,Yes,14,5,1,1
2024-01-03 05:04:00,Financial District,Airport,29.77,67,91.13,Sedan,Completed,Clear,Low,No,5,2,1,0
2024-01-02 03:58:00,Financial District,University,14.22,55,51.99,Sedan,Completed,Rainy,Low,Yes,3,1,1,0
2024-01-02 22:17:00,Downtown,University,25.77,72,78.26,Sedan,Completed,Clear,Medium,No,22,1,1,0
2024-01-06 21:50:00,Financial District,Suburbs,26.92,59,95.26,SUV,Completed,Rainy,Low,No,21,5,1,1
2024-01-05 07:04:00,Downtown,Airport,7.4,18,22.94,SUV,Completed,Clear,High,No,7,4,1,0
2024-01-07 11:36:00,Suburbs,Airport,24.93,68,78.69,SUV,Completed,Thunderstorm,Low,No,11,6,1,1
2024-01-02 03:44:00,Midtown,Suburbs,2.13,6,16.03,Sedan,Completed,Clear,High,No,3,1,1,0
2024-01-05 22:09:00,University,Mall,4.93,20,21.13,Sedan,Completed,Clear,Medium,No,22,4,1,0
2024-01-07 17:26:00,Airport,Airport,27.39,90,83.4,SUV,Completed,Foggy,Medium,No,17,6,1,1
2024-01-02 23:15:00,University,Airport,28.64,85,102.02,SUV,Completed,Clear,Low,Yes,23,1,1,0
2024-01-03 20:29:00,Financial District,Financial District,21.14,64,67.16,SUV,Completed,Clear,Medium,No,20,2,1,0
2024-01-04 00:02:00,Financial District,Downtown,20.78,67,70.76,SUV,Completed,Clear,Medium,No,0,3,1,0
2024-01-01 15:28:00,Mall,Suburbs,26.48,99,85.93,SUV,Completed,Snowy,High,No,15,0,1,0
2024-01-07 12:09:00,University,Financial District,31.81,73,104.38,Electric,Completed,Clear,Medium,No,12,6,1,1
2024-01-06 03:44:00,Mall,Mall,4.9,13,19.91,Electric,Completed,Clear,Medium,No,3,5,1,1
2024-01-05 14:54:00,Financial District,Midtown,29.53,93,81.1,Sedan,Completed,Rainy,Low,No,14,4,1,0
2024-01-04 16:58:00,Downtown,Midtown,12.62,38,43.47,Sedan,Completed,Clear,Medium,No,16,3,1,0
2024-01-02 14:48:00,Downtown,University,5.55,11,23.91,Sedan,Completed,Clear,Medium,No,14,1,1,0
2024-01-06 22:38:00,Downtown,Downtown,21.9,69,81.43,Shared,Completed,Clear,Low,Yes,22,5,1,1
2024-01-01 09:07:00,Airport,Mall,20.65,71,75.8,Sedan,Completed,Clear,Low,No,9,0,1,0
2024-01-02 00:40:00,Midtown,Mall,17.12,43,48.23,SUV,Completed,Clear,Low,No,0,1,1,0
2024-01-05 10:20:00,Financial District,Midtown,30.23,67,102.89,Sedan,Completed,Rainy,Medium,No,10,4,1,0
2024-01-04 03:38:00,Suburbs,Downtown,10.26,25,37.88,Motorcycle,Completed,Foggy,High,No,3,3,1,0
2024-01-02 07:16:00,University,Midtown,1.45,5,11.04,Motorcycle,Completed,Clear,Medium,No,7,1,1,0
2024-01-04 07:17:00,University,Midtown,12.0,35,46.38,Motorcycle,Completed,Foggy,Medium,No,7,3,1,0
2024-01-07 08:26:00,Financial District,Financial District,19.48,50,62.29,Sedan,Completed,Clear,High,No,8,6,1,1
2024-01-02 14:36:00,Financial District,Mall,13.86,38,52.88,Motorcycle,Completed,Foggy,Medium,Yes,14,1,1,0
2024-01-03 17:42:00,University,Midtown,28.67,88,80.81,SUV,Completed,Clear,Medium,No,17,2,1,0
2024-01-02 01:00:00,Financial District,University,15.78,49,50.48,SUV,Completed,Clear,Medium,No,1,1,1,0
2024-01-01 13:32:00,University,Downtown,8.36,22,31.38,Sedan,Completed,Clear,Low,Yes,13,0,1,0
2024-01-01 06:48:00,Midtown,Airport,15.36,36,42.13,SUV,Completed,Rainy,Medium,No,6,0,1,0
2024-01-05 09:18:00,Suburbs,Mall,22.8,82,75.62,Sedan,Completed,Clear,High,No,9,4,1,0
2024-01-06 16:30:00,Mall,Airport,27.28,75,74.0,Sedan,Completed,Clear,Medium,Yes,16,5,1,1
2024-01-06 17:49:00,Suburbs,Airport,12.24,27,37.16,Motorcycle,Completed,Clear,Medium,Yes,17,5,1,1
2024-01-02 10:41:00,Suburbs,Downtown,18.4,50,59.92,Sedan,Completed,Clear,Medium,No,10,1,1,0
2024-01-03 02:20:00,Financial District,Airport,29.8,61,97.47,SUV,Completed,Rainy,Medium,Yes,2,2,1,0
2024-01-04 23:11:00,Airport,Midtown,19.86,48,63.32,Electric,Completed,Snowy,Medium,No,23,3,1,0
2024-01-05 13:00:00,Suburbs,Airport,24.19,86,83.46,SUV,Completed,Clear,Medium,No,13,4,1,0
2024-01-06 20:09:00,Downtown,Suburbs,28.59,103,100.83,Motorcycle,Completed,Thunderstorm,Low,Yes,20,5,1,1
2024-01-05 19:15:00,Downtown,Mall,22.91,91,88.09,Sedan,Completed,Rainy,High,Yes,19,4,1,0
2024-01-05 03:25:00,Mall,Downtown,28.11,70,101.42,Shared,Completed,Rainy,Low,No,3,4,1,0
2024-01-05 23:48:00,University,Downtown,8.81,21,26.8,SUV,Completed,Foggy,Low,No,23,4,1,0
2024-01-01 03:43:00,University,Mall,28.14,96,106.56,Electric,Completed,Clear,Medium,No,3,0,1,0
2024-01-07 02:34:00,Suburbs,Airport,3.93,15,17.01,SUV,Completed,Clear,Low,Yes,2,6,1,1
2024-01-01 18:49:00,University,University,28.06,71,82.13,Sedan,Completed,Clear,Medium,No,18,0,1,0
2024-01-02 21:48:00,Midtown,Financial District,14.23,38,52.59,Electric,Completed,Rainy,Low,No,21,1,1,0
2024-01-01 11:37:00,Mall,Financial District,11.22,35,36.34,Sedan,Completed,Clear,High,No,11,0,1,0
2024-01-07 09:24:00,Airport,Suburbs,17.07,56,62.18,SUV,Completed,Clear,Medium,No,9,6,1,1
2024-01-04 13:32:00,University,Airport,11.09,38,35.22,SUV,Completed,Clear,Medium,No,13,3,1,0
2024-01-06 16:56:00,Downtown,Suburbs,30.32,66,104.92,Electric,Completed,Rainy,Low,No,16,5,1,1
2024-01-02 11:30:00,Midtown,Airport,14.83,58,55.93,Sedan,Completed,Clear,Low,Yes,11,1,1,0
2024-01-06 14:30:00,University,University,29.79,91,89.07,Sedan,Completed,Clear,Low,No,14,5,1,1
2024-01-05 19:01:00,Airport,Mall,4.03,11,17.25,Motorcycle,Completed,Clear,High,No,19,4,1,0
2024-01-05 22:19:00,Mall,Midtown,14.26,31,53.5,SUV,Completed,Foggy,Medium,No,22,4,1,0
2024-01-03 07:56:00,Downtown,Midtown,14.7,33,48.12,SUV,Completed,Clear,Low,No,7,2,1,0
2024-01-06 18:21:00,Mall,Mall,17.86,36,65.18,SUV,Completed,Rainy,Low,Yes,18,5,1,1
2024-01-02 23:53:00,Mall,Downtown,4.61,18,18.71,Sedan,Completed,Clear,Medium,No,23,1,1,0
2024-01-05 11:26:00,Airport,Financial District,4.49,16,19.25,Sedan,Completed,Clear,Medium,No,11,4,1,0
2024-01-05 22:47:00,Financial District,Mall,15.16,54,45.59,Electric,Completed,Rainy,Medium,No,22,4,1,0
2024-01-06 22:19:00,Downtown,Mall,2.12,7,9.8,SUV,Completed,Thunderstorm,High,Yes,22,5,1,1
2024-01-03 11:56:00,Financial District,Suburbs,9.67,29,36.06,Motorcycle,Completed,Clear,Medium,No,11,2,1,0
2024-01-05 08:28:00,Suburbs,Airport,17.64,38,59.99,Sedan,Completed,Clear,Low,No,8,4,1,0
2024-01-03 06:59:00,Suburbs,Financial District,1.38,5,11.19,Sedan,Completed,Rainy,Medium,No,6,2,1,0
2024-01-05 10:16:00,Suburbs,Suburbs,23.97,48,68.58,Electric,Completed,Foggy,High,No,10,4,1,0
2024-01-05 01:36:00,Mall,Financial District,30.09,102,107.05,Sedan,Completed,Clear,Low,No,1,4,1,0
2024-01-07 11:27:00,Suburbs,Midtown,22.87,90,82.27,Sedan,Completed,Snowy,High,No,11,6,1,1
2024-01-01 01:23:00,Mall,Suburbs,18.25,44,52.43,SUV,Completed,Foggy,Low,No,1,0,1,0
2024-01-03 23:06:00,Downtown,Downtown,10.51,35,35.45,Shared,Completed,Clear,Medium,No,23,2,1,0
2024-01-05 05:09:00,Downtown,Financial District,11.8,47,36.5,Motorcycle,Completed,Clear,Medium,No,5,4,1,0
2024-01-07 15:00:00,Mall,Airport,2.29,9,10.63,SUV,Completed,Foggy,Medium,Yes,15,6,1,1
2024-01-02 14:34:00,Airport,Midtown,32.05,72,102.81,Motorcycle,Completed,Clear,Medium,No,14,1,1,0
2024-01-04 12:14:00,Financial District,Downtown,4.66,17,21.13,Electric,Completed,Rainy,Low,No,12,3,1,0
2024-01-06 00:12:00,Downtown,Midtown,19.93,49,69.56,SUV,Completed,Clear,Medium,No,0,5,1,1
2024-01-02 14:46:00,Mall,Airport,16.9,47,57.44,Electric,Completed,Clear,Medium,No,14,1,1,0
2024-01-06 18:12:00,Financial District,Downtown,24.24,79,72.39,SUV,Completed,Foggy,Medium,No,18,5,1,1
2024-01-07 00:25:00,Airport,Midtown,21.5,67,69.61,Sedan,Completed,Clear,Medium,No,0,6,1,1
2024-01-04 23:19:00,Suburbs,Airport,5.23,17,22.56,Sedan,Completed,Clear,Low,Yes,23,3,1,0
2024-01-04 22:09:00,Airport,Downtown,21.7,75,79.88,Motorcycle,Completed,Rainy,Low,No,22,3,1,0
2024-01-01 02:48:00,Midtown,Airport,19.06,66,66.52,Sedan,Completed,Clear,Medium,No,2,0,1,0
2024-01-07 11:50:00,Suburbs,Downtown,14.68,58,57.35,Sedan,Completed,Clear,Low,No,11,6,1,1
2024-01-07 16:55:00,Suburbs,Suburbs,29.88,62,102.51,Sedan,Completed,Clear,Medium,Yes,16,6,1,1
2024-01-05 08:50:00,Midtown,Financial District,1.22,5,12.48,SUV,Completed,Foggy,Medium,No,8,4,1,0
2024-01-01 18:45:00,University,University,15.69,34,61.27,Sedan,Completed,Clear,Medium,No,18,0,1,0
2024-01-05 00:47:00,Financial District,Mall,24.81,82,84.77,Shared,Completed,Clear,Medium,No,0,4,1,0
2024-01-01 16:27:00,Airport,Financial District,4.99,14,20.32,Shared,Completed,Clear,Low,No,16,0,1,0
2024-01-03 19:26:00,Downtown,Mall,14.82,57,48.86,Shared,Completed,Rainy,Medium,No,19,2,1,0
2024-01-04 04:52:00,Airport,Mall,12.5,45,43.78,Shared,Completed,Rainy,Low,No,4,3,1,0
2024-01-07 01:51:00,Financial District,Airport,1.91,4,12.91,Sedan,Completed,Clear,Medium,No,1,6,1,1
2024-01-03 21:19:00,Downtown,Downtown,5.31,11,17.05,SUV,Completed,Clear,Medium,Yes,21,2,1,0
2024-01-03 15:40:00,Financial District,Suburbs,16.46,37,57.53,Motorcycle,Completed,Clear,High,No,15,2,1,0
2024-01-01 10:13:00,Suburbs,Financial District,31.54,83,107.22,Motorcycle,Completed,Clear,Low,No,10,0,1,0
2024-01-02 03:01:00,Airport,Mall,17.68,44,53.71,Sedan,Completed,Clear,Low,No,3,1,1,0
2024-01-04 18:00:00,Suburbs,Suburbs,16.4,45,46.7,Sedan,Completed,Rainy,Medium,No,18,3,1,0
2024-01-04 18:12:00,Downtown,Mall,27.78,64,81.31,Shared,Completed,Clear,Low,No,18,3,1,0
2024-01-03 15:59:00,Financial District,University,10.11,35,36.94,Shared,Completed,Rainy,High,No,15,2,1,0
2024-01-01 10:23:00,Suburbs,Airport,4.23,16,18.69,Motorcycle,Completed,Rainy,Medium,No,10,0,1,0
2024-01-07 13:47:00,Downtown,University,8.13,24,28.02,Sedan,Completed,Thunderstorm,High,No,13,6,1,1
2024-01-05 09:35:00,Mall,University,27.9,109,97.36,SUV,Completed,Clear,Low,No,9,4,1,0
2024-01-07 01:07:00,Midtown,Airport,24.02,54,68.42,Sedan,Completed,Clear,Medium,No,1,6,1,1
2024-01-01 20:08:00,Suburbs,Downtown,4.11,9,15.44,Motorcycle,Completed,Clear,Medium,No,20,0,1,0
2024-01-05 01:19:00,Midtown,University,23.68,57,78.58,Sedan,Completed,Clear,Medium,No,1,4,1,0
2024-01-01 21:16:00,Midtown,Financial District,32.67,129,92.85,Electric,Completed,Clear,Low,Yes,21,0,1,0
2024-01-06 04:46:00,University,Mall,2.53,7,10.59,Sedan,Completed,Rainy,Medium,Yes,4,5,1,1
2024-01-01 09:04:00,Downtown,Airport,21.96,85,73.22,Sedan,Completed,Clear,Low,No,9,0,1,0
2024-01-01 09:40:00,Airport,Airport,13.89,33,42.57,SUV,Completed,Foggy,Medium,No,9,0,1,0
2024-01-05 06:52:00,Downtown,Midtown,27.22,94,86.67,Shared,Completed,Clear,Medium,No,6,4,1,0
2024-01-04 22:27:00,Mall,Downtown,12.32,45,40.64,SUV,Completed,Clear,Low,No,22,3,1,0
2024-01-03 02:57:00,Suburbs,University,5.28,11,22.55,Electric,Completed,Rainy,Medium,No,2,2,1,0
2024-01-04 12:37:00,Financial District,Mall,24.21,78,84.13,Sedan,Completed,Clear,Medium,No,12,3,1,0
2024-01-01 16:56:00,University,Downtown,1.02,4,8.94,SUV,Completed,Foggy,Medium,No,16,0,1,0
2024-01-02 19:03:00,Airport,Suburbs,12.18,34,41.38,Sedan,Completed,Clear,High,Yes,19,1,1,0
2024-01-03 14:37:00,Downtown,University,8.41,29,29.98,Sedan,Completed,Rainy,Medium,No,14,2,1,0
2024-01-05 09:34:00,Airport,Downtown,14.21,32,50.21,Motorcycle,Completed,Clear,Low,No,9,4,1,0
2024-01-01 16:21:00,Suburbs,University,11.58,27,33.32,Sedan,Completed,Foggy,Medium,No,16,0,1,0
2024-01-02 17:22:00,Downtown,Airport,24.94,82,66.07,SUV,Completed,Clear,Medium,No,17,1,1,0
2024-01-01 12:53:00,Suburbs,University,9.85,28,34.41,Electric,Completed,Foggy,Medium,No,12,0,1,0
2024-01-03 20:28:00,Financial District,Financial District,20.07,49,69.88,SUV,Completed,Clear,Low,No,20,2,1,0
2024-01-04 22:37:00,Airport,Downtown,28.24,91,97.7,Sedan,Completed,Thunderstorm,Medium,No,22,3,1,0
2024-01-02 02:02:00,Financial District,Mall,21.56,43,62.26,Sedan,Completed,Clear,High,No,2,1,1,0
2024-01-06 22:33:00,Mall,Midtown,1.33,5,5.97,SUV,Completed,Clear,Low,No,22,5,1,1
2024-01-01 13:10:00,Downtown,Midtown,25.27,65,71.88,Sedan,Completed,Clear,Medium,No,13,0,1,0
2024-01-04 03:32:00,Suburbs,Mall,13.92,44,52.93,Sedan,Completed,Clear,Low,No,3,3,1,0
2024-01-01 20:54:00,Financial District,Midtown,13.93,44,48.32,Motorcycle,Completed,Clear,High,No,20,0,1,0
2024-01-05 15:36:00,Financial District,Midtown,29.78,106,99.2,Electric,Completed,Clear,Medium,No,15,4,1,0
2024-01-02 02:48:00,University,Airport,4.47,16,16.34,Shared,Completed,Rainy,Medium,No,2,1,1,0
2024-01-07 10:11:00,Suburbs,Downtown,23.67,51,73.77,Motorcycle,Completed,Snowy,Medium,No,10,6,1,1
2024-01-01 00:54:00,University,Midtown,34.36,117,114.05,Electric,Completed,Foggy,Medium,No,0,0,1,0
2024-01-07 21:42:00,Suburbs,Financial District,1.76,5,12.58,Sedan,Completed,Rainy,High,No,21,6,1,1
2024-01-05 13:11:00,Mall,Airport,33.84,123,97.32,Sedan,Completed,Clear,Medium,No,13,4,1,0
2024-01-04 18:14:00,Downtown,Mall,1.63,5,13.26,SUV,Completed,Clear,High,Yes,18,3,1,0
2024-01-02 16:11:00,Suburbs,Midtown,29.6,60,107.54,Sedan,Completed,Rainy,Low,No,16,1,1,0
2024-01-01 11:51:00,Airport,University,33.68,112,118.12,Motorcycle,Completed,Snowy,Low,Yes,11,0,1,0
2024-01-06 14:06:00,Suburbs,Financial District,16.61,36,61.78,Motorcycle,Completed,Foggy,High,No,14,5,1,1
2024-01-03 09:29:00,Downtown,Downtown,30.48,91,99.17,Motorcycle,Completed,Rainy,Medium,No,9,2,1,0
2024-01-06 15:19:00,Suburbs,Mall,5.16,17,20.43,SUV,Completed,Snowy,Medium,No,15,5,1,1
2024-01-05 20:35:00,Financial District,University,15.46,37,46.87,Electric,Completed,Clear,Medium,No,20,4,1,0
2024-01-06 05:18:00,Midtown,Mall,11.47,38,41.47,SUV,Completed,Clear,Low,No,5,5,1,1
2024-01-05 18:15:00,Suburbs,Midtown,14.44,30,49.03,Shared,Completed,Clear,Low,No,18,4,1,0
2024-01-02 07:04:00,Financial District,University,3.97,14,22.63,SUV,Completed,Clear,High,No,7,1,1,0
2024-01-01 05:54:00,Downtown,Financial District,34.94,136,99.89,Sedan,Completed,Rainy,Medium,No,5,0,1,0
2024-01-05 13:03:00,Mall,Suburbs,22.59,64,79.02,Sedan,Completed,Clear,Low,No,13,4,1,0
2024-01-07 10:52:00,Mall,Mall,30.7,64,107.95,SUV,Completed,Clear,Low,No,10,6,1,1
2024-01-01 20:30:00,Financial District,University,29.21,78,93.09,Sedan,Completed,Rainy,Medium,No,20,0,1,0
2024-01-07 12:01:00,Midtown,University,2.33,9,13.35,SUV,Completed,Clear,Low,No,12,6,1,1
2024-01-03 00:32:00,Downtown,Suburbs,18.56,70,58.82,Sedan,Completed,Clear,Low,No,0,2,1,0
2024-01-03 02:31:00,Midtown,Downtown,12.16,39,33.96,Sedan,Completed,Rainy,Low,Yes,2,2,1,0
2024-01-07 13:49:00,Mall,Downtown,4.84,17,24.77,Sedan,Completed,Snowy,High,No,13,6,1,1
2024-01-02 01:51:00,Midtown,Mall,12.66,49,38.74,SUV,Completed,Clear,Medium,Yes,1,1,1,0
2024-01-04 03:18:00,Airport,Airport,22.92,85,62.7,SUV,Completed,Thunderstorm,Low,No,3,3,1,0
2024-01-05 04:34:00,Mall,University,8.84,29,31.86,Sedan,Completed,Clear,Low,No,4,4,1,0
2024-01-05 17:00:00,Suburbs,Suburbs,16.12,50,60.75,Shared,Completed,Foggy,Medium,No,17,4,1,0
2024-01-06 15:34:00,Airport,Financial District,14.75,44,52.68,SUV,Completed,Clear,High,No,15,5,1,1
2024-01-04 06:44:00,University,University,22.35,81,71.72,Sedan,Completed,Rainy,Low,No,6,3,1,0
2024-01-04 00:22:00,Airport,Airport,22.04,54,65.37,Shared,Completed,Clear,Low,No,0,3,1,0
2024-01-01 05:21:00,Downtown,University,33.86,100,109.7,SUV,Completed,Clear,Medium,No,5,0,1,0
2024-01-02 09:21:00,Mall,Downtown,14.72,47,55.54,Electric,Completed,Clear,Medium,No,9,1,1,0
2024-01-04 16:39:00,Airport,Suburbs,14.89,48,48.58,Sedan,Completed,Clear,Medium,No,16,3,1,0
2024-01-01 19:09:00,Airport,Mall,16.05,52,44.87,Sedan,Completed,Clear,High,No,19,0,1,0
2024-01-07 11:01:00,Mall,Airport,1.04,4,12.5,Sedan,Completed,Clear,Low,No,11,6,1,1
2024-01-01 10:59:00,Mall,Midtown,4.76,16,21.98,SUV,Completed,Snowy,High,No,10,0,1,0
2024-01-04 00:23:00,University,Airport,24.2,55,80.72,Sedan,Completed,Clear,High,No,0,3,1,0
2024-01-02 14:03:00,Midtown,University,17.08,55,58.69,SUV,Completed,Snowy,Medium,Yes,14,1,1,0
2024-01-04 04:58:00,Suburbs,Downtown,11.11,29,42.23,Sedan,Completed,Foggy,Medium,No,4,3,1,0
2024-01-04 01:30:00,Downtown,University,25.85,59,72.27,Sedan,Completed,Clear,Medium,No,1,3,1,0
2024-01-05 23:20:00,Airport,Suburbs,29.64,82,99.15,Sedan,Completed,Rainy,Medium,Yes,23,4,1,0
2024-01-03 08:31:00,Mall,Midtown,24.63,82,89.08,SUV,Completed,Clear,Low,No,8,2,1,0
2024-01-06 06:53:00,Financial District,Mall,33.74,88,117.7,Sedan,Completed,Clear,Low,No,6,5,1,1
2024-01-05 06:54:00,Downtown,Financial District,23.12,84,84.99,SUV,Completed,Snowy,Low,No,6,4,1,0
2024-01-07 09:19:00,Downtown,University,12.93,43,46.97,SUV,Completed,Clear,Medium,No,9,6,1,1
2024-01-03 20:48:00,Mall,Downtown,22.62,59,77.31,Electric,Completed,Foggy,Medium,Yes,20,2,1,0
2024-01-03 11:31:00,Financial District,Downtown,24.41,66,74.6,Shared,Completed,Rainy,Low,No,11,2,1,0
2024-01-07 03:44:00,Financial District,University,14.5,56,51.97,Shared,Completed,Rainy,Medium,No,3,6,1,1
2024-01-03 02:55:00,Financial District,Downtown,21.63,61,72.47,Electric,Completed,Clear,Medium,No,2,2,1,0
2024-01-07 04:40:00,Airport,Suburbs,28.27,95,96.51,Sedan,Completed,Clear,Low,No,4,6,1,1
2024-01-02 22:59:00,Suburbs,Midtown,34.92,138,99.03,Motorcycle,Completed,Clear,Medium,No,22,1,1,0
2024-01-01 07:14:00,Midtown,Financial District,8.58,34,33.43,Sedan,Completed,Rainy,Medium,No,7,0,1,0
2024-01-03 21:54:00,Mall,Airport,24.81,53,77.5,Sedan,Completed,Rainy,High,Yes,21,2,1,0
2024-01-03 08:55:00,Midtown,Mall,1.95,6,14.33,SUV,Completed,Snowy,High,No,8,2,1,0
2024-01-04 02:50:00,Midtown,University,33.97,117,99.17,Sedan,Completed,Clear,Low,No,2,3,1,0
2024-01-06 14:46:00,Financial District,University,1.43,3,7.68,Sedan,Completed,Clear,Medium,No,14,5,1,1
2024-01-07 16:37:00,Mall,Mall,13.2,48,50.24,SUV,Completed,Clear,Medium,No,16,6,1,1
2024-01-03 06:47:00,Financial District,Downtown,3.6,11,14.13,SUV,Completed,Clear,High,No,6,2,1,0
2024-01-06 23:58:00,University,Financial District,22.11,66,65.23,Shared,Completed,Clear,High,No,23,5,1,1
2024-01-04 17:10:00,Financial District,Financial District,12.54,32,49.43,Sedan,Completed,Clear,Medium,No,17,3,1,0
2024-01-04 13:36:00,University,Suburbs,25.92,67,82.13,SUV,Completed,Clear,Low,No,13,3,1,0
2024-01-05 11:31:00,Airport,Suburbs,15.26,59,55.66,SUV,Completed,Clear,Low,No,11,4,1,0
2024-01-05 16:05:00,Airport,Midtown,7.96,18,36.16,Sedan,Completed,Foggy,High,Yes,16,4,1,0
